              target  |                root  |              Target Container  |                                             0 0 0  |                                   0 0 0  | 22ff22   |            Polycone  |0.0*deg 360*deg 4*counts 0.0*mm 0.0*mm 0.0*mm 0.0*mm 56*mm 56*mm 26*mm 26*mm -116*mm 260*mm 290*mm 391*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
      ddvcs_ecal26_9  |          ddvcs_ecal  |        ft crystal (h:26, v:9)  |63.9335428756732*mm -199.566457124327*mm 673.870642310113*mm  |-16.4968007967367*deg -5.4197763694124*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 26 iv manual 9 
     ddvcs_ecal26_10  |          ddvcs_ecal  |       ft crystal (h:26, v:10)  |63.9335428756732*mm -184.066457124327*mm 680.084604889418*mm  |-15.1445609851142*deg -5.37054650417407*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 10 
     ddvcs_ecal26_11  |          ddvcs_ecal  |       ft crystal (h:26, v:11)  |63.9335428756732*mm -168.566457124327*mm 686.242161866495*mm  |-13.8008690747501*deg -5.32263532974889*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 11 
     ddvcs_ecal26_12  |          ddvcs_ecal  |       ft crystal (h:26, v:12)  |63.9335428756732*mm -153.066457124327*mm 692.328448591636*mm  |-12.4670690310685*deg -5.27610905869929*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 12 
     ddvcs_ecal26_13  |          ddvcs_ecal  |       ft crystal (h:26, v:13)  |63.9335428756732*mm -137.566457124327*mm 698.323163512658*mm  |-11.1444238493221*deg -5.23106895088248*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 13 
     ddvcs_ecal26_14  |          ddvcs_ecal  |       ft crystal (h:26, v:14)  |63.9335428756732*mm -122.066457124327*mm 704.198020297982*mm  |-9.83409801216357*deg -5.18766723204864*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 14 
     ddvcs_ecal26_15  |          ddvcs_ecal  |       ft crystal (h:26, v:15)  |63.9335428756732*mm -106.566457124327*mm 709.91278155601*mm  |-8.53713250155673*deg -5.14613190379399*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 15 
     ddvcs_ecal26_16  |          ddvcs_ecal  |       ft crystal (h:26, v:16)  |63.9335428756732*mm -91.0664571243268*mm 715.409041820047*mm  |-7.25440468156702*deg -5.1068056637437*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 16 
     ddvcs_ecal26_27  |          ddvcs_ecal  |       ft crystal (h:26, v:27)  |63.9335428756732*mm 79.4335428756732*mm 719.340005369152*mm  |6.30145572846642*deg -5.07904496377054*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 27 
     ddvcs_ecal26_28  |          ddvcs_ecal  |       ft crystal (h:26, v:28)  |63.9335428756732*mm 94.9335428756732*mm 714.062359020074*mm  |7.57305864674855*deg -5.11638575219651*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 28 
     ddvcs_ecal26_29  |          ddvcs_ecal  |       ft crystal (h:26, v:29)  |63.9335428756732*mm 110.433542875673*mm 708.504802346717*mm  |8.85940959417015*deg -5.15630350396891*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 29 
     ddvcs_ecal26_30  |          ddvcs_ecal  |       ft crystal (h:26, v:30)  |63.9335428756732*mm 125.933542875673*mm 702.745472888279*mm  |10.1597977814019*deg -5.1983312522871*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 30 
     ddvcs_ecal26_31  |          ddvcs_ecal  |       ft crystal (h:26, v:31)  |63.9335428756732*mm 141.433542875673*mm 696.837496872334*mm  |11.4732999701663*deg -5.24215958985312*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 31 
     ddvcs_ecal26_32  |          ddvcs_ecal  |       ft crystal (h:26, v:32)  |63.9335428756732*mm 156.933542875673*mm 690.817653312936*mm  |12.7988413850543*deg -5.28758240372131*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 32 
     ddvcs_ecal26_33  |          ddvcs_ecal  |       ft crystal (h:26, v:33)  |63.9335428756732*mm 172.433542875673*mm 684.711931943313*mm  |14.1352310086921*deg -5.3344620872898*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 33 
     ddvcs_ecal26_34  |          ddvcs_ecal  |       ft crystal (h:26, v:34)  |63.9335428756732*mm 187.933542875673*mm 678.539081095081*mm  |15.4811841888465*deg -5.38270735314339*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 34 
     ddvcs_ecal26_35  |          ddvcs_ecal  |       ft crystal (h:26, v:35)  |63.9335428756732*mm 203.433542875673*mm 672.312894051379*mm  |16.8353390208587*deg -5.43225895386391*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 35 
     ddvcs_ecal26_36  |          ddvcs_ecal  |       ft crystal (h:26, v:36)  |63.9335428756732*mm 218.933542875673*mm 666.043705931384*mm  |18.1962697514195*deg -5.48308035219151*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 36 
     ddvcs_ecal26_37  |          ddvcs_ecal  |       ft crystal (h:26, v:37)  |63.9335428756732*mm 234.433542875673*mm 659.739391793927*mm  |19.5624988400673*deg -5.53515151904465*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 37 
     ddvcs_ecal26_38  |          ddvcs_ecal  |       ft crystal (h:26, v:38)  |63.9335428756732*mm 249.933542875673*mm 653.406044817039*mm  |20.9325084895372*deg -5.58846473886261*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 38 
     ddvcs_ecal26_39  |          ddvcs_ecal  |       ft crystal (h:26, v:39)  |63.9335428756732*mm 265.433542875673*mm 647.048445674892*mm  |22.3047520186958*deg -5.64302172623717*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 39 
     ddvcs_ecal26_40  |          ddvcs_ecal  |       ft crystal (h:26, v:40)  |63.9335428756732*mm 280.933542875673*mm 640.67039316269*mm  |23.6776652117962*deg -5.69883161517334*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 40 
     ddvcs_ecal26_41  |          ddvcs_ecal  |       ft crystal (h:26, v:41)  |63.9335428756732*mm 296.433542875673*mm 634.274940968836*mm  |25.0496776423488*deg -5.75590953992637*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 41 
     ddvcs_ecal26_42  |          ddvcs_ecal  |       ft crystal (h:26, v:42)  |63.9335428756732*mm 311.933542875673*mm 627.864569872707*mm  |26.4192238928142*deg -5.81427562425229*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 42 
     ddvcs_ecal26_43  |          ddvcs_ecal  |       ft crystal (h:26, v:43)  |63.9335428756732*mm 327.433542875673*mm 621.441314788534*mm  |27.7847545488801*deg -5.87395425769024*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 26 iv manual 43 
      ddvcs_ecal27_1  |          ddvcs_ecal  |        ft crystal (h:27, v:1)  |79.4335428756732*mm -323.566457124327*mm 621.628466066122*mm  |-27.4979042491973*deg -7.28203822962791*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 1 
      ddvcs_ecal27_2  |          ddvcs_ecal  |        ft crystal (h:27, v:2)  |79.4335428756732*mm -308.066457124327*mm 627.981020601529*mm  |-26.1312939259628*deg -7.2091532019535*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 2 
      ddvcs_ecal27_3  |          ddvcs_ecal  |        ft crystal (h:27, v:3)  |79.4335428756732*mm -292.566457124327*mm 634.313636209077*mm  |-24.7609737037425*deg -7.13792728088518*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 3 
      ddvcs_ecal27_4  |          ddvcs_ecal  |        ft crystal (h:27, v:4)  |79.4335428756732*mm -277.066457124327*mm 640.623203097889*mm  |-23.3884936025993*deg -7.06833965498001*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 4 
      ddvcs_ecal27_5  |          ddvcs_ecal  |        ft crystal (h:27, v:5)  |79.4335428756732*mm -261.566457124327*mm 646.905944739562*mm  |-22.0154163655954*deg -7.00037644774878*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 5 
      ddvcs_ecal27_6  |          ddvcs_ecal  |        ft crystal (h:27, v:6)  |79.4335428756732*mm -246.066457124327*mm 653.157234113927*mm  |-20.6433060645787*deg -6.93403205803648*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 6 
      ddvcs_ecal27_7  |          ddvcs_ecal  |        ft crystal (h:27, v:7)  |79.4335428756732*mm -230.566457124327*mm 659.371347746425*mm  |-19.273716368722*deg -6.86931098792938*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 7 
      ddvcs_ecal27_8  |          ddvcs_ecal  |        ft crystal (h:27, v:8)  |79.4335428756732*mm -215.066457124327*mm 665.541132592955*mm  |-17.9081785237773*deg -6.8062303514359*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 8 
      ddvcs_ecal27_9  |          ddvcs_ecal  |        ft crystal (h:27, v:9)  |79.4335428756732*mm -199.566457124327*mm 671.65754939988*mm  |-16.5481890056822*deg -6.74482334591654*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |                ih manual 27 iv manual 9 
     ddvcs_ecal27_10  |          ddvcs_ecal  |       ft crystal (h:27, v:10)  |79.4335428756732*mm -184.066457124327*mm 677.709039031439*mm  |-15.195196668283*deg -6.68514410128422*deg 0*deg  | E2A7F5   |                 Trd  |                           6.5*mm 8.5*mm 6.5*mm 8.5*mm 95*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |              ft_cal  |              ft_cal  |               ih manual 27 iv manual 10 
